s13,s48,s52,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,label,F,M,N,Y,N_1,Y_1,A,B,C,D,A_1,B_1,C_1,D_1,A_2,B_2,C_2,D_2,A_3,B_3,0,C_3,x,~1,a,b,c,d,op: A,op: B,op: C,op: D
1,0,1,14.92559835,2.074589133,6,7.799459633,-32.39236837,0.018210216,-9.053616762999999,1.5245327519999998,3.8860949280000003,4.369464208,1.739800975,0,0,0.995208112,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.71119061,2.440908288,8,2.252698919,-32.77510447,0.016993941000000002,-8.760801475,1.756012765,4.187754971,11.331475300000001,1.726423675,0,0,0.8204307059999999,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.05515336,2.5558464290000003,7,6.712369268,-32.31196859,0.019282385,-8.872174721,1.6653343230000002,10.7270916,7.910381881,1.5161741709999998,0,0,0.163719985,5,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,14.75631066,2.188709691,6,2.841078361,-32.57728512,0.022359307999999998,-8.90814261,1.588092881,4.071070744,4.672611136,1.7303780880000001,0,0,0.507101105,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.97041855,1.886054114,8,2.8869739460000003,-33.02212847,0.005957262,-9.003858819,1.7503374109999998,3.512575669,7.810693637000001,1.841570481,0,0,0.48480162,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,16.55420015,2.743550874,7,8.053050911,-32.4512723,0.013193915,-8.886416087999999,1.5938401690000001,8.627212027,7.781205544,1.714001088,0,0,0.19258407,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,16.07179789,2.756497644,7,6.126253214,-32.5772491,0.006425058000000001,-8.882101823,1.6583804480000002,8.569717927000001,8.374421294,1.8414626840000001,0,0,0.122622177,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.0816685,0.592370359,1,8.135114954,-32.36333847,0.018818961999999998,-9.318171651,1.39237542,5.3980419920000005,3.939831313,1.570514507,0,0,0.095544665,5,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,13.30664507,1.806024447,3,7.8489349389999985,-32.57393579,0.022965884,-9.173480218,1.75625271,5.4294982229999995,5.717382033,1.6512932980000001,0,0,0.044615445999999996,3,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,3.808119468,0.44443889299999995,3,2.397332545,-32.99119268,0.010057376,-9.238046218,1.484115604,6.713797562999999,3.95641354,1.823483674,0,0,0.536327852,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,10.86353059,2.506801275,8,8.216702615,-33.11083522,0.004255615999999999,-8.663196313,1.511590108,5.229095902,11.32564172,1.8845087569999999,0,0,0.866050393,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,16.43348801,2.2387360640000002,6,3.560786645,-32.35830395,0.025201774,-8.875597825,1.5686100790000002,3.9126107610000003,5.320412578,1.828969626,0,0,0.139540165,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,9.612655944,2.5064259680000003,4,3.021951011,-32.5102809,0.010078951,-8.724708372,1.8350805559999999,2.981883641,6.982301787000001,1.5080280609999999,0,0,0.59086119,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,16.48765265,2.600753236,9,8.307394692999999,-33.06870712,0.005382734,-8.780816189,1.761717293,6.199551791,11.22583305,1.76451027,0,0,0.638818233,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,9.265179932,1.451428603,2,2.439018475,-32.90069906,0.015207672,-9.271766304,1.481374586,2.867790722,4.783832193,1.630830735,0,0,0.8005215859999999,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,8.931793854,1.4149579630000002,3,3.027977303,-32.340265,0.020307286,-9.238342436,1.507963551,5.857485995,5.080649868,1.780540302,0,0,0.018262248999999998,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.562250979,1.051264607,3,2.2450470190000003,-32.45194695,0.017596672,-9.235631018,1.4970566090000001,6.236871944,2.461731946,1.872424319,0,0,0.991808452,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,11.94007241,2.683904535,7,6.619213019,-32.57603767,0.007266171999999999,-8.693629954,1.6446731019999998,3.4662740569999997,11.25660999,1.688724404,0,0,0.546453556,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,17.34951478,2.350561686,8,3.482635235,-32.51134114,0.008980893,-8.687930493,1.936014769,3.738793233,7.892624337000001,1.5488724109999998,0,0,0.717948605,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,4.772595848,0.643678373,3,2.180029093,-32.39491366,0.017843703,-9.420709138,1.355924914,7.6997696079999995,4.509510688,1.53019218,0,0,0.958098303,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,4.169901417,0.646995995,3,6.965977109,-32.39851851,0.025658599,-9.343514398,1.37753147,8.242337165,3.464200196,1.711500501,0,0,0.426126221,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,5.025735818999999,0.710217867,3,5.941574899,-32.96389591,0.005809877,-9.335568759,1.467247067,2.767659754,2.919358882,1.546525846,0,1,0.742745323,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.92195336,1.773797293,6,7.200779067,-32.31374293,0.02505951,-9.403584554,1.445921263,8.624341882000001,3.916552057,1.639787691,0,0,0.092940342,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.33718801,2.6691113669999997,8,8.282949725,-32.64524973,0.007921181999999999,-8.672675451,1.739580399,8.460009402,11.28937511,1.845086547,0,0,0.586873381,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.038820986,2.019339994,7,6.26189621,-32.84514778,0.016271537,-9.171739744,1.697261634,3.3939975980000003,6.073146641,1.896455535,0,0,0.067603124,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,12.02781216,2.014761255,7,3.0531205160000003,-33.06896515,0.006627893,-8.762878845,1.877910455,6.131876197,7.045804995,1.656809137,0,1,0.8575838,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.50497419,2.349655951,8,6.874272985,-32.51105499,0.010981478000000001,-8.859800662,1.767511874,10.84953314,7.8236012760000015,1.563277197,0,0,0.630034416,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,7.3747433860000005,0.931899424,3,3.9082014860000003,-32.64442675,0.017785343000000002,-9.22230375,1.4888433680000002,2.7168638260000004,8.315207069,1.779474349,0,0,0.327378408,3,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,7.455194136,0.8123231790000001,6,2.52387737,-32.513030900000004,0.016559567,-9.371161952000001,1.474957619,3.554937312,3.363512108,1.7900921680000002,0,0,0.7608146920000001,6,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,12.11791767,2.975812098,3,3.7634751019999997,-33.01994565,0.010804899,-9.046708569,2.12475541,3.1205503080000003,4.823215213,1.7901903080000001,0,0,0.7908145190000001,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.39921509,2.6436060830000003,6,8.028053407,-32.57625635,0.014545688999999999,-8.825027027,1.855440956,10.74692442,6.506525315,1.858846781,0,0,0.35377108700000004,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,14.67550474,2.21609405,5,7.8648657910000015,-32.57596281,0.024236852000000003,-8.808649837,1.564872115,3.547501941,6.574477787,1.737148126,0,0,0.42340559299999997,4,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,6.010762343,1.124108657,3,3.5964035439999997,-32.64390002,0.007524886999999998,-9.217387954,1.517899829,2.933683134,3.8513855830000003,1.71498973,0,0,0.100975593,6,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.576704202,1.110135611,6,2.187315335,-32.39754954,0.013902805,-9.273601687000001,1.5170984230000002,7.636999735,4.301574769,1.887961773,0,0,0.825306402,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,6.7695436560000015,1.106746096,6,2.906541826,-32.39416097,0.017124476,-9.285256727,1.51822306,3.459379938,4.709328043999999,1.8891573830000001,0,0,0.536284458,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.153189999999999,1.4201715430000001,3,8.074000288999999,-32.945651399999996,0.010772327,-9.259479328,1.76894463,8.144352217,5.015098372,1.806897108,0,0,0.961188244,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,17.31201133,2.750030995,2,3.773400053,-32.34100587,0.019493826000000002,-8.999001263,2.060475207,6.014724834,6.56753623,1.844935288,0,0,0.026161272000000003,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,6.8562147310000014,0.97216785,3,7.945698273,-32.39532626,0.015482316999999999,-9.234939853,1.5167931140000002,3.856812347,5.400627714,1.584611089,0,0,0.930290595,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,16.54525107,2.623992891,8,6.154383721,-33.03477175,0.006477255,-8.773012255,1.7404492619999998,8.902132436,11.2229681,1.82882787,0,0,0.67164041,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.68213643,1.033104363,3,7.924985488,-32.39259484,0.013996393999999999,-9.233498988,1.454378304,3.626654116,4.728884702,1.665909659,0,0,0.132709038,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,7.284580372000001,1.1007561609999998,3,2.1588631780000003,-32.34801312,0.015712639,-9.023787628,1.525277275,8.554707012,3.602929532,1.587989012,0,0,0.726637402,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.92856799,2.564008315,3,8.005543465,-33.05045571,0.010432057,-8.735423256,1.9237074730000001,6.157484168,7.093377843,1.5482424940000001,0,0,0.842042051,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,20.05397103,3.0537082439999996,1,3.9620800910000002,-32.57912928,0.017252846999999998,-9.154633811,2.160679342,4.121169486,6.561039867000001,1.849052444,0,0,0.894665514,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,9.453691617,1.621773463,9,7.235109706,-32.57839184,0.007161385,-8.867198336,1.498045351,4.164637627,6.475601625,1.7761194040000001,0,0,0.086141944,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,8.895742254,1.5316674080000001,6,6.28136616,-32.99592207,0.005196477,-9.037008384,1.47251215,3.04658579,6.103471872999999,1.648283344,0,1,0.879011722,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,6.3476579829999995,1.4981924359999998,6,6.28752727,-32.57638533,0.007382754,-8.7203095,1.525901695,4.938656413,7.745972567000001,1.8159110319999998,0,0,0.0429288,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,13.12639175,1.8619794840000001,2,2.942172034,-32.57354162,0.01712666,-9.288787947000001,1.888393334,5.001997894,4.820366261,1.553183293,0,0,0.305986435,6,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1,1,1,6.929625217000001,1.031335803,3,8.155659075,-32.70881657,0.017152095,-9.288939867,1.4941690619999999,4.303842134,3.221326152,1.622304644,0,0,0.849491465,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.16839254,0.992497945,7,6.166129958,-32.84917783,0.015838182,-9.289005431,1.5073479459999999,3.766324923,4.575841533999999,1.641641713,0,0,0.557608001,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,3.83445397,0.7401229840000001,3,8.027004295,-32.99513395,0.013298683,-9.377422773,1.390250328,3.744589993,3.9929792839999996,1.559595035,0,0,0.6181186479999999,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,7.7904196410000015,1.19540251,3,3.40176866,-32.87397738,0.017003687,-9.207578782,1.493634596,3.71429356,6.209721103,1.58950261,0,0,0.030286082000000002,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,8.692500457000001,1.442165065,3,2.7730612110000004,-32.77322036,0.015001681999999999,-9.251167737000001,1.4712343319999999,3.814870392,4.9018849939999996,1.548806289,0,0,0.681984788,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,9.263761899,1.492582224,7,4.647857985,-32.57571298,0.006386735,-8.804752127,1.654299451,3.874458372,6.3113236210000005,1.557065361,0,1,0.8224182259999999,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,5.144003833999999,0.883097418,7,8.20017056,-32.57392848,0.008470668,-9.057912562,1.581759505,6.435696844,11.25444139,1.891849963,0,1,0.725609387,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.6203648410000016,1.198599897,1,7.7523460539999975,-32.39296056,0.017447935,-9.208334054,1.6967923880000002,3.0767022660000003,4.802834425,1.647441745,0,0,0.504295385,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,10.71366369,2.001335557,8,2.256186586,-32.88220841,0.002219659,-8.874932807999999,1.772190575,7.682157984,10.98186091,1.5661689840000002,0,0,0.9881830229999999,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,3.122205998,1.129235708,2,8.299470569,-32.70860324,0.016869625,-9.395562595,1.5276787109999999,4.398664327,2.874790053,1.604074206,0,0,0.238947894,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,18.63331007,2.9569304919999997,3,7.355211737,-32.51000926,0.010735503,-8.689951284,1.495534849,6.770058069,7.819950349,1.8920372380000001,0,0,0.256794237,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,5.669144834,1.02648948,3,3.085507539,-32.95231822,0.012126973000000001,-9.355332656,1.396488236,5.335043231,4.639225281,1.893095629,0,0,0.418786535,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,14.4287177,2.196399937,2,2.9296599789999997,-32.45054371,0.021495442000000003,-9.313158074,1.5779560769999998,7.81383037,4.558558241,1.891454023,0,0,0.191567307,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,9.032420487000001,1.054759269,2,2.215054934,-32.83707661,0.019035344,-9.276734976,1.6997088930000002,2.819992357,4.5973380210000006,1.690310578,0,0,0.096782052,6,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,16.49251828,2.715553944,8,7.967479701,-32.642821399999995,0.007690335,-8.79434819,1.626821082,9.159960854,11.15246164,1.676282144,0,0,0.375109285,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,11.81632952,1.373272927,3,2.1971738480000003,-32.77214737,0.029665185,-9.182114297,2.101765301,5.342446838,5.714775883,1.7845812019999998,0,0,0.169416006,4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,5.634774257999999,0.822371185,3,4.733454201,-32.99898746,0.01830809,-9.150486757000001,1.507370594,3.793966913,6.2138352779999995,1.532425334,0,0,0.053362611,4,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,17.35487035,1.574945379,1,2.957685477,-33.05970836,0.008824265999999999,-8.859880049,1.5088840159999999,8.967314372999999,10.17072175,1.7583376309999998,0,0,0.554978445,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,5.793339692000001,1.048321887,3,3.638170311,-33.01143078,0.012529593,-9.323874988,1.509939427,5.106583877,4.87411039,1.730700841,0,0,0.11564080000000004,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,5.044027473,0.8159119509999999,3,3.889712878,-32.88568539,0.018596967,-9.376725346,1.490635575,5.11389763,4.916834089,1.747985221,0,0,0.895248458,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,1,1,4.1246496939999995,0.613858451,3,8.194884887,-32.96497999,0.006149258,-9.333094917999999,1.47509671,3.8911916539999996,5.782077116,1.5640683000000002,0,0,0.118300217,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,9.007192941,1.471448405,3,2.28996775,-32.57539799,0.018683798999999997,-9.089130914,2.026422149,2.7618221939999996,4.427067181,1.528048915,0,0,0.970626648,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.4133909860000005,2.309714477,7,3.959825327,-32.39307436,0.018614841,-8.981261245,1.52771371,7.269785753,7.7436657879999995,1.710514629,0,0,0.681510442,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.97862477,2.6947428610000004,6,7.631584798,-32.71171341,0.013496016999999999,-9.22929556,1.4688699440000001,3.0725246210000003,6.090452297000001,1.778791597,0,0,0.5293548610000001,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,6.360759142999999,1.004215874,3,2.32806514,-32.32940356,0.017363311,-9.155977491,1.374111984,2.9804869139999997,3.876139088,1.7294109869999998,0,0,0.828826957,2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,15.72916994,2.99344948,7,8.131951695,-32.51201572,0.006062708000000001,-8.771385253,1.7269152159999999,8.698373776,11.16698663,1.792792425,0,0,0.06517843599999999,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,4.881692134,0.830191158,3,7.071209045,-32.32144012,0.017531605,-9.021122947,1.548320365,4.237097362,4.505272953,1.607942855,0,0,0.8490139720000001,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,13.65514762,1.792876559,3,7.321346602999999,-32.4462505,0.02652924,-8.954388889,1.624140586,3.8541813539999996,6.411873343,1.894455895,0,0,0.45175510700000004,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,14.55628454,2.250013777,6,3.9674911639999997,-32.39283913,0.016489775,-8.948530777,1.6251431790000002,6.50508145,5.35236337,1.68241513,0,0,0.10097050099999999,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,3.83521631,0.990924219,7,2.984312847,-32.35109391,0.015130046999999999,-9.292391589,1.4813501880000002,4.56355147,3.80005995,1.587735499,0,0,0.247435407,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,3.966337179,0.9094934290000001,3,6.078171279,-32.97592658,0.016237012,-9.329682586,1.397773116,3.353609322,4.855180453,1.62473774,0,0,0.134043904,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,2.722355037,0.620622503,3,2.44015461,-32.89219558,0.010308984,-9.320648768,1.384477634,2.7272895289999997,3.8526450010000004,1.6350585640000002,0,0,0.440587585,4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,12.63723213,1.5836850390000001,7,2.322309896,-32.98743415,0.008586642,-8.78799498,1.899473601,4.809081184,8.623967347,1.6117835980000002,0,0,0.099650584,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,4.742585576000001,0.6861597229999999,3,2.559626244,-32.57825686,0.010032803,-9.135617876,1.533127959,6.0600690839999976,5.863188807999999,1.542691623,0,0,0.439126192,3,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,6.229572882,2.0487087059999998,1,7.8263158520000005,-32.39296564,0.029432101000000002,-9.216398414,1.533992885,2.7833921239999997,4.761966592,1.779059151,0,0,0.893299538,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,13.98462099,1.9171296219999998,7,3.351642233,-32.33127465,0.020517662,-9.028983586,1.4906880009999999,4.05086841,6.316620733,1.583814965,0,0,0.873539864,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.76534044,2.650444481,7,7.116074835,-32.51015029,0.008924392,-8.87736121,1.7983080059999998,4.057465027,11.77063611,1.783913979,0,0,0.7347475090000001,6,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,4.556907368,0.8751475479999999,4,7.962231135,-32.3361929,0.016981883,-9.224574686,1.52564286,5.897319378,5.53637646,1.594917849,0,0,0.858777989,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.042844659,1.019362252,3,3.3170032860000003,-32.57691451,0.016536359,-9.21531425,1.4842260459999999,3.7080547669999997,5.508778549,1.850396876,0,0,0.025907307,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.097143275,1.217874733,3,2.1310804,-32.39325962,0.016085623,-9.288411345,1.494278176,4.69721605,3.2954039789999996,1.6489889309999999,0,0,0.157469771,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,4.770357227,1.782420734,8,7.97897888,-33.03497413,0.005954452,-8.670151865,1.551117053,2.9833542189999998,11.12531781,1.853744601,0,0,0.828183846,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,6.7950341089999995,0.6440651829999999,2,2.818082439,-32.3967411,0.007210135,-9.252012367999999,1.438497133,6.778251415,4.54434494,1.842547383,0,0,0.076028854,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
